PoleNum,Latitude,Longitude,Ownership%,Owner1,Owner2,Owner3,Attachment#,"Renter Company","Start Date","Attachment Asset Type","Attachment Type","Attachment Method","Colashed to",Comment1,Comment2,"Pole Status","Attachment Status","Pole Mobile3","Valid Attachment","Data as of"
3421321,47.517092876486,-122.3478614541,100,SCL,,,3430541,"COMCAST SEATTLE",2021/10/08,JUATTACH,CABLE,DIRECT,,"App# 21-010",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
3422425,,,100,SCL,,,3430568,"COMCAST SEATTLE",2021/11/19,JUATTACH,CABLE,DIRECT,,"App# 21-018",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
3422426,,,100,SCL,,,3430569,"COMCAST SEATTLE",2021/11/19,JUATTACH,CABLE,DIRECT,,"App# 21-018",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
3423198,47.635761,-122.354531,50,SCL,CLINK,,2848635,"COMCAST SEATTLE",2021/10/01,JUATTACH,CABLE,DIRECT,,,,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1358275,47.719912755233,-122.2962227554,100,SCL,,,3429562,"COMCAST SEATTLE",2021/07/06,JUATTACH,CABLE,DIRECT,,"App# 21-065",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1358014,47.715932920437,-122.2964786429,50,SCL,CLINK,,3425997,"COMCAST SEATTLE",2021/02/22,JUATTACH,CABLE,DIRECT,,"App# 20-135",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1358015,47.71624853687,-122.2964773757,50,SCL,CLINK,,3425998,"COMCAST SEATTLE",2021/02/22,JUATTACH,CABLE,DIRECT,,"App# 20-135",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1359221,47.544218841808,-122.3294169995,50,SCL,CLINK,,3427836,"COMCAST SEATTLE",2021/05/07,JUATTACH,PWRSUPPLY10A,DIRECT,,"App# 20-092",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1310832,47.591276288431,-122.2985929316,100,SCL,,,3427392,"COMCAST SEATTLE",2021/05/27,JUATTACH,CABLE,DIRECT,,"App# 19-018",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1310833,47.59127752712,-122.2998686298,50,SCL,CLINK,,3427393,"COMCAST SEATTLE",2021/05/27,JUATTACH,CABLE,DIRECT,,"App# 19-018",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1310834,47.59128455147,-122.3003446881,50,SCL,CLINK,,3427394,"COMCAST SEATTLE",2021/05/27,JUATTACH,CABLE,DIRECT,,"App# 19-018",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1310740,47.595185453011,-122.302117814,50,SCL,CLINK,,3427364,"COMCAST SEATTLE",2021/06/04,JUATTACH,CABLE,DIRECT,,"App# 19-020",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1310743,47.595652920926,-122.3012497353,50,SCL,CLINK,,3425537,"COMCAST SEATTLE",2021/02/18,JUATTACH,CABLE,DIRECT,,"App# 19-026",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1310746,47.594881519526,-122.3021059963,50,SCL,CLINK,,3427365,"COMCAST SEATTLE",2021/06/04,JUATTACH,CABLE,DIRECT,,"App# 19-020",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1310747,47.593742031381,-122.3020997919,50,SCL,CLINK,,3427366,"COMCAST SEATTLE",2021/06/04,JUATTACH,CABLE,DIRECT,,"App# 19-020",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1310748,47.593969569795,-122.3021033736,50,SCL,CLINK,,3427367,"COMCAST SEATTLE",2021/06/04,JUATTACH,CABLE,DIRECT,,"App# 19-020",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1310749,47.594227042466,-122.302103341,50,SCL,CLINK,,3427368,"COMCAST SEATTLE",2021/06/04,JUATTACH,CABLE,DIRECT,,"App# 19-020",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1310750,47.594538612105,-122.302097133,50,SCL,CLINK,,3427369,"COMCAST SEATTLE",2021/06/04,JUATTACH,CABLE,DIRECT,,"App# 19-020",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1310835,47.591285323399,-122.3006888372,50,SCL,CLINK,,3427395,"COMCAST SEATTLE",2021/05/27,JUATTACH,CABLE,DIRECT,,"App# 19-018",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1310836,47.59212816453,-122.3008784325,33,SCL,CLINK,METRO,3427396,"COMCAST SEATTLE",2021/05/27,JUATTACH,CABLE,DIRECT,,"App# 19-018",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1310843,47.592881969461,-122.2995898118,50,SCL,CLINK,,3427400,"COMCAST SEATTLE",2021/05/27,JUATTACH,CABLE,DIRECT,,"App# 19-018",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1310844,47.592879831741,-122.3000157509,50,SCL,CLINK,,3427401,"COMCAST SEATTLE",2021/05/27,JUATTACH,CABLE,DIRECT,,"App# 19-018",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1310849,47.59562048991,-122.3002775636,33,SCL,CLINK,METRO,3427372,"COMCAST SEATTLE",2021/06/04,JUATTACH,CABLE,DIRECT,,"App# 19-020",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1310837,47.592044659001,-122.3007463128,33,SCL,CLINK,METRO,3427397,"COMCAST SEATTLE",2021/05/27,JUATTACH,CABLE,DIRECT,,"App# 19-018",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1310840,47.5920328281,-122.2998562618,33,SCL,CLINK,METRO,3427398,"COMCAST SEATTLE",2021/05/27,JUATTACH,CABLE,DIRECT,,"App# 19-018",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1310841,47.592027741316,-122.2993786306,33,SCL,CLINK,METRO,3427399,"COMCAST SEATTLE",2021/05/27,JUATTACH,CABLE,DIRECT,,"App# 19-018",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1310845,47.59288057711,-122.3006077105,50,SCL,CLINK,,3427402,"COMCAST SEATTLE",2021/05/27,JUATTACH,CABLE,DIRECT,,"App# 19-018",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1310929,47.595064070579,-122.3239311424,50,SCL,CLINK,,3425989,"COMCAST SEATTLE",2021/01/14,JUATTACH,PWRSUPPLY10A,DIRECT,,"App# 20-131",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1362901,47.71964146787,-122.2962096976,100,SCL,,,3429563,"COMCAST SEATTLE",2021/07/06,JUATTACH,CABLE,DIRECT,,"App# 21-065",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1304062,47.612232607079,-122.3108462689,50,SCL,CLINK,,3427500,"COMCAST SEATTLE",2021/05/20,JUATTACH,CABLE,DIRECT,,"App# 19-058",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1377251,47.546682475521,-122.3451612548,100,SCL,,,3426029,"COMCAST SEATTLE",2021/03/01,JUATTACH,CABLE,DIRECT,,"App# 21-006",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1380071,47.570405450303,-122.3391963549,50,SCL,CLINK,,3427296,"COMCAST SEATTLE",2021/06/11,JUATTACH,CABLE,DIRECT,,"App# 17-228",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307511,47.595873955151,-122.2951985553,100,SCL,,,3425482,"COMCAST SEATTLE",2021/02/10,JUATTACH,CABLE,DIRECT,,"App# 19-023",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1307510,47.594894097627,-122.295359534,50,SCL,CLINK,,3427438,"COMCAST SEATTLE",2021/05/26,JUATTACH,CABLE,DIRECT,,"App# 19-021",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307558,47.596448987737,-122.2988192728,100,SCL,,,3425531,"COMCAST SEATTLE",2021/02/18,JUATTACH,CABLE,DIRECT,,"App# 19-026",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1307502,47.593071236721,-122.2944838712,50,SCL,CLINK,,3427431,"COMCAST SEATTLE",2021/05/26,JUATTACH,CABLE,DIRECT,,"App# 19-021",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307651,47.596528083941,-122.3012557649,50,SCL,CLINK,,3425533,"COMCAST SEATTLE",2021/02/18,JUATTACH,CABLE,DIRECT,,"App# 19-026",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307651,47.596528083941,-122.3012557649,50,SCL,CLINK,,3425986,"COMCAST SEATTLE",2021/02/10,JUATTACH,CABLE,DIRECT,,"App# 20-125",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307753,47.595851968736,-122.306089365,50,SCL,CLINK,,3425501,"COMCAST SEATTLE",2021/03/11,JUATTACH,CABLE,DIRECT,,"App# 19-024",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307754,47.595821729546,-122.3062648448,50,SCL,CLINK,,3425502,"COMCAST SEATTLE",2021/03/11,JUATTACH,CABLE,DIRECT,,"App# 19-024",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307590,47.59270035864,-122.3027239492,50,SCL,CLINK,,3427373,"COMCAST SEATTLE",2021/05/27,JUATTACH,CABLE,DIRECT,,"App# 19-018",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307709,47.594811411493,-122.2991436753,33,SCL,CLINK,METRO,3427356,"COMCAST SEATTLE",2021/06/04,JUATTACH,CABLE,DIRECT,,"App# 19-020",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307755,47.595832097454,-122.3067771188,50,SCL,CLINK,,3425503,"COMCAST SEATTLE",2021/03/11,JUATTACH,CABLE,DIRECT,,"App# 19-024",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307632,47.59132991831,-122.2964376247,50,SCL,CLINK,,3427443,"COMCAST SEATTLE",2021/05/26,JUATTACH,CABLE,DIRECT,,"App# 19-021",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307756,47.595820960779,-122.3071712266,50,SCL,CLINK,,3425504,"COMCAST SEATTLE",2021/03/11,JUATTACH,CABLE,DIRECT,,"App# 19-024",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307619,47.595163014214,-122.3056997785,50,SCL,CLINK,,3425493,"COMCAST SEATTLE",2021/03/11,JUATTACH,CABLE,DIRECT,,"App# 19-024",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307620,47.59515387552,-122.3062787836,50,SCL,CLINK,,3425494,"COMCAST SEATTLE",2021/03/11,JUATTACH,CABLE,DIRECT,,"App# 19-024",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307621,47.595482185826,-122.3062714529,50,SCL,CLINK,,3425495,"COMCAST SEATTLE",2021/03/11,JUATTACH,CABLE,DIRECT,,"App# 19-024",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307594,47.593031881038,-122.3028624808,50,SCL,CLINK,,3427374,"COMCAST SEATTLE",2021/05/27,JUATTACH,CABLE,DIRECT,,"App# 19-018",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307595,47.593031497895,-122.3031681013,50,SCL,CLINK,,3427375,"COMCAST SEATTLE",2021/05/27,JUATTACH,CABLE,DIRECT,,"App# 19-018",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307654,47.596527273776,-122.3028480491,50,SCL,CLINK,,3425988,"COMCAST SEATTLE",2021/02/10,JUATTACH,CABLE,DIRECT,,"App# 20-125",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307571,47.595625987129,-122.3005955259,50,SCL,METRO,,3427342,"COMCAST SEATTLE",2021/06/04,JUATTACH,CABLE,DIRECT,,"App# 19-020",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307624,47.59588086085,-122.3048311073,50,SCL,CLINK,,3425496,"COMCAST SEATTLE",2021/03/11,JUATTACH,CABLE,DIRECT,,"App# 19-024",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307596,47.59352068867,-122.3031665087,50,SCL,CLINK,,3427343,"COMCAST SEATTLE",2021/06/04,JUATTACH,CABLE,DIRECT,,"App# 19-020",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307657,47.59599099383,-122.3012507555,33,SCL,CLINK,METRO,3425534,"COMCAST SEATTLE",2021/02/18,JUATTACH,CABLE,DIRECT,,"App# 19-026",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307661,47.595152540121,-122.307228917,50,SCL,CLINK,,3425497,"COMCAST SEATTLE",2021/03/11,JUATTACH,CABLE,DIRECT,,"App# 19-024",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307599,47.594545386738,-122.3027617056,50,SCL,CLINK,,3427344,"COMCAST SEATTLE",2021/06/04,JUATTACH,CABLE,DIRECT,,"App# 19-020",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307600,47.594533060607,-122.3023572157,50,SCL,CLINK,,3427345,"COMCAST SEATTLE",2021/06/04,JUATTACH,CABLE,DIRECT,,"App# 19-020",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307618,47.595164977467,-122.305208939,50,SCL,CLINK,,3425492,"COMCAST SEATTLE",2021/03/11,JUATTACH,CABLE,DIRECT,,"App# 19-024",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307647,47.594622397022,-122.2977240583,100,SCL,,,3427346,"COMCAST SEATTLE",2021/06/04,JUATTACH,CABLE,DIRECT,,"App# 19-020",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1307645,47.595585291733,-122.297688312,50,SCL,CLINK,,3425532,"COMCAST SEATTLE",2021/02/18,JUATTACH,CABLE,DIRECT,,"App# 19-026",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307631,47.591328085695,-122.2967191837,50,SCL,CLINK,,3427442,"COMCAST SEATTLE",2021/05/26,JUATTACH,CABLE,DIRECT,,"App# 19-021",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307627,47.592137412606,-122.2958874276,50,SCL,CLINK,,3427439,"COMCAST SEATTLE",2021/05/26,JUATTACH,CABLE,DIRECT,,"App# 19-021",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307662,47.594858306638,-122.3072303163,50,SCL,CLINK,,3425498,"COMCAST SEATTLE",2021/03/11,JUATTACH,CABLE,DIRECT,,"App# 19-024",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307751,47.595877736467,-122.3051999043,50,SCL,CLINK,,3425499,"COMCAST SEATTLE",2021/03/11,JUATTACH,CABLE,DIRECT,,"App# 19-024",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307752,47.59587338673,-122.3055573166,50,SCL,CLINK,,3425500,"COMCAST SEATTLE",2021/03/11,JUATTACH,CABLE,DIRECT,,"App# 19-024",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307652,47.596525295574,-122.3018118585,50,SCL,CLINK,,3425987,"COMCAST SEATTLE",2021/02/10,JUATTACH,CABLE,DIRECT,,"App# 20-125",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307706,47.595466601235,-122.2991548256,33,SCL,CLINK,METRO,3427355,"COMCAST SEATTLE",2021/06/04,JUATTACH,CABLE,DIRECT,,"App# 19-020",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307629,47.591966224144,-122.2961479803,50,SCL,CLINK,,3427440,"COMCAST SEATTLE",2021/05/26,JUATTACH,CABLE,DIRECT,,"App# 19-021",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307630,47.591979957119,-122.2970842903,50,SCL,CLINK,,3427376,"COMCAST SEATTLE",2021/05/27,JUATTACH,CABLE,DIRECT,,"App# 19-018",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307630,47.591979957119,-122.2970842903,50,SCL,CLINK,,3427441,"COMCAST SEATTLE",2021/05/26,JUATTACH,CABLE,DIRECT,,"App# 19-021",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307606,47.59482361449,-122.306288492,50,SCL,CLINK,,3425491,"COMCAST SEATTLE",2021/03/11,JUATTACH,CABLE,DIRECT,,"App# 19-024",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307728,47.591342134069,-122.2959618164,50,SCL,CLINK,,3427446,"COMCAST SEATTLE",2021/05/26,JUATTACH,CABLE,DIRECT,,"App# 19-021",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307729,47.592214271534,-122.2953665649,50,SCL,CLINK,,3427447,"COMCAST SEATTLE",2021/05/26,JUATTACH,CABLE,DIRECT,,"App# 19-021",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307702,47.596201288621,-122.2988268934,100,SCL,,,3425535,"COMCAST SEATTLE",2021/02/18,JUATTACH,CABLE,DIRECT,,"App# 19-026",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1307703,47.595877937055,-122.2988461356,50,SCL,CLINK,,3425536,"COMCAST SEATTLE",2021/02/18,JUATTACH,CABLE,DIRECT,,"App# 19-026",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307704,47.595619774226,-122.2989074064,33,SCL,CLINK,METRO,3427354,"COMCAST SEATTLE",2021/06/04,JUATTACH,CABLE,DIRECT,,"App# 19-020",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307730,47.592747898834,-122.2954062761,50,SCL,CLINK,,3427448,"COMCAST SEATTLE",2021/05/26,JUATTACH,CABLE,DIRECT,,"App# 19-021",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307460,47.604278660625,-122.3095531625,50,SCL,CLINK,,3425608,"COMCAST SEATTLE",2021/01/22,JUATTACH,CABLE,DIRECT,,"App# 19-033",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307461,47.604282259095,-122.3100905261,50,SCL,CLINK,,3425609,"COMCAST SEATTLE",2021/01/22,JUATTACH,CABLE,DIRECT,,"App# 19-033",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307713,47.594136133587,-122.2991440881,33,SCL,CLINK,METRO,3427357,"COMCAST SEATTLE",2021/06/04,JUATTACH,CABLE,DIRECT,,"App# 19-020",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
2494693,47.613008467612,-122.3148284251,50,SCL,CLINK,,3427491,"COMCAST SEATTLE",2021/04/02,JUATTACH,CABLE,DIRECT,,"App# 19-050",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307462,47.603871670991,-122.3102606608,100,SCL,,,3425563,"COMCAST SEATTLE",2021/02/18,JUATTACH,CABLE,DIRECT,,"App# 19-032",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1307716,47.592872191161,-122.2991447737,33,SCL,CLINK,METRO,3427378,"COMCAST SEATTLE",2021/05/27,JUATTACH,CABLE,DIRECT,,"App# 19-018",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307736,47.595438860692,-122.2953221349,50,SCL,CLINK,,3427450,"COMCAST SEATTLE",2021/05/26,JUATTACH,CABLE,DIRECT,,"App# 19-021",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307735,47.595181231793,-122.2953343575,50,SCL,CLINK,,3427449,"COMCAST SEATTLE",2021/05/26,JUATTACH,CABLE,DIRECT,,"App# 19-021",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307739,47.595742672241,-122.2957275206,50,SCL,CLINK,,3427452,"COMCAST SEATTLE",2021/05/26,JUATTACH,CABLE,DIRECT,,"App# 19-021",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307737,47.595734497244,-122.2952967912,50,SCL,CLINK,,3427451,"COMCAST SEATTLE",2021/05/26,JUATTACH,CABLE,DIRECT,,"App# 19-021",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307678,47.595358606488,-122.301087399,33,SCL,CLINK,METRO,3427347,"COMCAST SEATTLE",2021/06/04,JUATTACH,CABLE,DIRECT,,"App# 19-020",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307720,47.591272397205,-122.2988949715,50,SCL,CLINK,,3427379,"COMCAST SEATTLE",2021/05/27,JUATTACH,CABLE,DIRECT,,"App# 19-018",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307721,47.591271244868,-122.299398673,50,SCL,CLINK,,3427380,"COMCAST SEATTLE",2021/05/27,JUATTACH,CABLE,DIRECT,,"App# 19-018",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307740,47.596285083866,-122.2964063491,50,SCL,CLINK,,3425485,"COMCAST SEATTLE",2021/02/10,JUATTACH,CABLE,DIRECT,,"App# 19-023",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307741,47.595853292707,-122.2964221852,50,SCL,CLINK,,3425486,"COMCAST SEATTLE",2021/02/10,JUATTACH,CABLE,DIRECT,,"App# 19-023",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307723,47.592039208141,-122.3002317969,33,SCL,CLINK,METRO,3427381,"COMCAST SEATTLE",2021/05/27,JUATTACH,CABLE,DIRECT,,"App# 19-018",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307681,47.594536582166,-122.3010857076,33,SCL,CLINK,METRO,3427350,"COMCAST SEATTLE",2021/06/04,JUATTACH,CABLE,DIRECT,,"App# 19-020",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1307679,47.595069250005,-122.3010934285,33,SCL,CLINK,METRO,3427348,"COMCAST SEATTLE",2021/06/04,JUATTACH,CABLE,DIRECT,,"App# 19-020",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1306215,47.596612758056,-122.2939745006,50,SCL,CLINK,,3425410,"COMCAST SEATTLE",2021/02/05,JUATTACH,CABLE,DIRECT,,"App# 19-022",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1306216,47.59661977612,-122.2945047575,100,SCL,,,3425411,"COMCAST SEATTLE",2021/02/05,JUATTACH,CABLE,DIRECT,,"App# 19-022",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1306217,47.595833563976,-122.2943724989,50,SCL,CLINK,,3425412,"COMCAST SEATTLE",2021/02/05,JUATTACH,CABLE,DIRECT,,"App# 19-022",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301093,47.606575955567,-122.303835212,50,SCL,CLINK,,3425614,"COMCAST SEATTLE",2021/03/29,JUATTACH,CABLE,DIRECT,,"App# 19-034",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1306517,47.597944545041,-122.2933736931,50,SCL,CLINK,,3425417,"COMCAST SEATTLE",2021/02/05,JUATTACH,CABLE,DIRECT,,"App# 19-022",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1306495,47.594040370753,-122.2944745891,100,SCL,,,3427427,"COMCAST SEATTLE",2021/05/26,JUATTACH,CABLE,DIRECT,,"App# 19-021",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1306497,47.592423573855,-122.2945058241,50,SCL,CLINK,,3427428,"COMCAST SEATTLE",2021/05/26,JUATTACH,CABLE,DIRECT,,"App# 19-021",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1306498,47.592088789432,-122.2945049401,50,SCL,CLINK,,3427429,"COMCAST SEATTLE",2021/05/26,JUATTACH,CABLE,DIRECT,,"App# 19-021",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1306500,47.591714214205,-122.294506588,50,SCL,CLINK,,3427430,"COMCAST SEATTLE",2021/05/26,JUATTACH,CABLE,DIRECT,,"App# 19-021",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1306494,47.593681972521,-122.294476286,100,SCL,,,3427426,"COMCAST SEATTLE",2021/05/26,JUATTACH,CABLE,DIRECT,,"App# 19-021",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1306516,47.597942246407,-122.2930849733,50,SCL,CLINK,,3425416,"COMCAST SEATTLE",2021/02/05,JUATTACH,CABLE,DIRECT,,"App# 19-022",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1306651,47.610453636893,-122.315567715,50,SCL,CLINK,,3427464,"COMCAST SEATTLE",2021/04/02,JUATTACH,CABLE,DIRECT,,"App# 19-050",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
